_id,Sample Number,Sample Date,PartialPostalCode,Lead Amount (ppm),SampleDate
7741,2239475,2018-07-17,M1L,0.0000870,2018-07-17
7742,2258848,2018-07-17,M6R,0.00158,2018-07-17
7743,2238977,2018-07-17,M1N,<0.00005,2018-07-17
7744,2242670,2018-07-18,M2N,0.000426,2018-07-18
7745,2244888,2018-07-18,M1R,<0.00005,2018-07-18
7746,2239667,2018-07-18,M4L,0.000359,2018-07-18
7747,2239518,2018-07-18,M4C,0.00111,2018-07-18
7748,2239103,2018-07-19,M6M,0.00340,2018-07-19
7749,2240507,2018-07-19,M6N,0.000135,2018-07-19
7750,2238990,2018-07-19,M4E,<0.00005,2018-07-19
7751,2239105,2018-07-19,M6J,0.000104,2018-07-19
7752,2239106,2018-07-19,M9R,0.000194,2018-07-19
7753,2244951,2018-07-20,M1C,<0.00005,2018-07-20
7754,2242625,2018-07-20,M2R,0.0000937,2018-07-20
7755,2239668,2018-07-20,M1L,<0.00005,2018-07-20
7756,2238963,2018-07-20,M6R,0.0000839,2018-07-20
7757,2258668,2018-07-20,M4E,0.00157,2018-07-20
7758,2243310,2018-07-23,M6S,<0.00005,2018-07-23
7759,2240505,2018-07-24,M4L,0.000832,2018-07-24
7760,2258626,2018-07-24,M4C,0.000909,2018-07-24
7761,2238960,2018-07-24,M4L,0.000776,2018-07-24
7762,2239669,2018-07-24,M1P,<0.00005,2018-07-24
7763,2240504,2018-07-24,M4J,0.00212,2018-07-24
7764,2244952,2018-07-24,M1N,0.0000519,2018-07-24
7765,2244811,2018-07-24,M4C,0.0000580,2018-07-24
7766,2243267,2018-07-24,M5A,0.0000884,2018-07-24
7767,2244789,2018-07-24,M4C,<0.00005,2018-07-24
7768,2244772,2018-07-24,M4J,0.00126,2018-07-24
7769,2249609,2018-07-24,M4K,<0.00005,2018-07-24
7770,2244814,2018-07-24,M4C,0.000142,2018-07-24
7771,2239672,2018-07-25,M4L,0.000316,2018-07-25
7772,2244810,2018-07-25,M4M,<0.00005,2018-07-25
7773,2243269,2018-07-25,M6N,0.00140,2018-07-25
7774,2243284,2018-07-25,M5A,0.000155,2018-07-25
7775,2244757,2018-07-25,M4E,<0.00005,2018-07-25
7776,2239477,2018-07-25,M4L,0.0000693,2018-07-25
7777,2244754,2018-07-25,M4V,<0.00005,2018-07-25
7778,2243244,2018-07-26,M5T,<0.00005,2018-07-26
7779,2244756,2018-07-26,M1L,0.0000595,2018-07-26
7780,2247760,2018-07-26,M4K,0.0000605,2018-07-26
7781,2244876,2018-07-27,M1T,0.798,2018-07-27
7782,2243289,2018-07-27,M6H,<0.00005,2018-07-27
7783,2242667,2018-07-27,M6G,0.000503,2018-07-27
7784,2243271,2018-07-27,M8W,<0.00005,2018-07-27
7785,2242662,2018-07-27,M5R,0.00107,2018-07-27
7786,2244964,2018-07-27,M1R,0.000309,2018-07-27
7787,2244812,2018-07-27,M4J,0.000116,2018-07-27
7788,2243238,2018-07-27,M6R,0.000693,2018-07-27
7789,2243239,2018-07-28,M6J,0.000261,2018-07-28
7790,2249641,2018-07-28,M4L,0.00141,2018-07-28
7791,2243237,2018-07-28,M6N,0.00116,2018-07-28
7792,2243292,2018-07-28,M8Y,<0.00005,2018-07-28
7793,2243242,2018-07-30,M1N,<0.00005,2018-07-30
7794,2248505,2018-07-30,M6S,0.000596,2018-07-30
7795,2243309,2018-07-30,M6S,0.000136,2018-07-30
7796,2244760,2018-07-30,M4E,0.0000628,2018-07-30
7797,2275104,2018-07-31,M2N,<0.00005,2018-07-31
7798,2244813,2018-07-31,M4C,0.000113,2018-07-31
7799,2244963,2018-07-31,M2J,0.000129,2018-07-31
7800,2248382,2018-07-31,M5B,0.000357,2018-07-31
7801,2248511,2018-07-31,M4M,0.0000697,2018-07-31
7802,2246779,2018-08-01,M9B,<0.00005,2018-08-01
7803,2250284,2018-08-01,M5S,0.000125,2018-08-01
7804,2254467,2018-08-01,M8Y,<0.00005,2018-08-01
7805,2246780,2018-08-01,M8Y,<0.00005,2018-08-01
7806,2247823,2018-08-01,M4X,<0.00005,2018-08-01
7807,2248906,2018-08-01,M6H,0.0000628,2018-08-01
7808,2244755,2018-08-02,M4E,0.00106,2018-08-02
7809,2247968,2018-08-02,M4K,<0.00005,2018-08-02
7810,2248904,2018-08-03,M4W,0.000539,2018-08-03
7811,2248902,2018-08-03,M6M,0.00420,2018-08-03
7812,2248905,2018-08-04,M6P,0.00154,2018-08-04
7813,2248921,2018-08-07,M6H,<0.00005,2018-08-07
7814,2247726,2018-08-07,M4B,0.000100,2018-08-07
7815,2248903,2018-08-07,M6S,<0.00005,2018-08-07
7816,2248571,2018-08-07,M6P,0.000110,2018-08-07
7817,2248525,2018-08-07,M6P,<0.00005,2018-08-07
7818,2251412,2018-08-07,M4J,0.00126,2018-08-07
7819,2247820,2018-08-07,M4L,0.000646,2018-08-07
7820,2254488,2018-08-08,M1N,0.0000605,2018-08-08
7821,2249963,2018-08-08,M8W,0.000127,2018-08-08
7822,2247813,2018-08-08,M4J,0.00116,2018-08-08
7823,2247821,2018-08-08,M4K,0.00127,2018-08-08
7824,2254496,2018-08-08,M1N,<0.00005,2018-08-08
7825,2247733,2018-08-09,M4S,0.00106,2018-08-09
7826,2251411,2018-08-09,M4K,0.00125,2018-08-09
7827,2251432,2018-08-09,M4L,<0.00005,2018-08-09
7828,2248907,2018-08-10,M4K,0.000142,2018-08-10
7829,2249964,2018-08-10,M8W,<0.00005,2018-08-10
7830,2249642,2018-08-13,M6G,0.0000659,2018-08-13
7831,2249958,2018-08-13,M9A,<0.00005,2018-08-13
7832,2249643,2018-08-13,M6H,<0.00005,2018-08-13
7833,2251414,2018-08-13,M4G,0.00165,2018-08-13
7834,2251413,2018-08-13,M4J,0.0000552,2018-08-13
7835,2251435,2018-08-13,M4C,<0.00005,2018-08-13
7836,2254470,2018-08-14,M6A,<0.00005,2018-08-14
7837,2259126,2018-08-14,M5R,<0.00005,2018-08-14
7838,2254454,2018-08-15,M5A,0.000134,2018-08-15
7839,2258688,2018-08-15,M4L,0.00101,2018-08-15
7840,2253220,2018-08-16,M6S,0.0117,2018-08-16
7841,2258654,2018-08-16,M4B,0.0000888,2018-08-16
7842,2254466,2018-08-16,M6G,0.000101,2018-08-16
7843,2253202,2018-08-16,M9V,0.0000802,2018-08-16
7844,2258710,2018-08-16,M4K,0.00155,2018-08-16
7845,2254468,2018-08-17,M6E,0.00194,2018-08-17
7846,2254426,2018-08-20,M6E,0.00137,2018-08-20
7847,2254479,2018-08-20,M5R,0.000333,2018-08-20
7848,2254407,2018-08-20,M6N,0.00219,2018-08-20
7849,2254444,2018-08-20,M6P,0.000127,2018-08-20
7850,2259114,2018-08-21,M5S,0.000170,2018-08-21
7851,2254452,2018-08-22,M6H,0.000131,2018-08-22
7852,2258669,2018-08-23,M4B,<0.00005,2018-08-23
7853,2258828,2018-08-23,M4C,<0.00005,2018-08-23
7854,2259124,2018-08-23,M8Y,0.0000711,2018-08-23
7855,2259115,2018-08-23,M6N,0.00132,2018-08-23
7856,2258656,2018-08-24,M6H,0.00109,2018-08-24
7857,2258847,2018-08-24,M4K,0.00143,2018-08-24
7858,2258627,2018-08-24,M4T,<0.00005,2018-08-24
7859,2258850,2018-08-26,M6J,<0.00005,2018-08-26
7860,2258849,2018-08-27,M6P,0.00103,2018-08-27
7861,2258650,2018-08-27,M4G,0.00254,2018-08-27
7862,2259125,2018-08-27,M8W,0.000714,2018-08-27
7863,2258640,2018-08-28,M4C,0.00223,2018-08-28
7864,2258634,2018-08-28,M4A,<0.00005,2018-08-28
7865,2267715,2018-08-29,M6J,0.000261,2018-08-29
7866,2259113,2018-08-29,M6P,0.000158,2018-08-29
7867,2259419,2018-08-29,M6J,<0.00005,2018-08-29
7868,2258638,2018-08-29,M4G,0.0000507,2018-08-29
7869,2258635,2018-08-29,M4J,0.000266,2018-08-29
7870,2258679,2018-08-29,M4J,0.00206,2018-08-29
7871,2259427,2018-08-30,M5S,0.0000781,2018-08-30
7872,2259433,2018-08-30,M5T,0.000203,2018-08-30
7873,2259127,2018-08-31,M8Y,<0.00005,2018-08-31
7874,2267386,2018-08-31,M4J,0.000437,2018-08-31
7875,2263929,2018-09-03,M6K,0.000416,2018-09-03
7876,2263927,2018-09-03,M8V,<0.00005,2018-09-03
7877,2260253,2018-09-04,M6J,0.000585,2018-09-04
7878,2260254,2018-09-04,M5A,0.000603,2018-09-04
7879,2267851,2018-09-04,M1J,<0.00005,2018-09-04
7880,2259476,2018-09-04,M6S,0.000128,2018-09-04
7881,2259415,2018-09-04,M4L,0.00150,2018-09-04
7882,2263950,2018-09-04,M1N,0.00470,2018-09-04
7883,2267716,2018-09-05,M4J,<0.00005,2018-09-05
7884,2275053,2018-09-05,M5P,0.00531,2018-09-05
7885,2275035,2018-09-05,M2P,<0.00005,2018-09-05
7886,2264077,2018-09-06,M8W,0.0000664,2018-09-06
7887,2263944,2018-09-06,M6N,0.0000640,2018-09-06
7888,2267777,2018-09-06,M1J,<0.00005,2018-09-06
7889,2264038,2018-09-06,M4K,0.00202,2018-09-06
7890,2264018,2018-09-06,M6E,0.000483,2018-09-06
7891,2263945,2018-09-06,M6C,0.000643,2018-09-06
7892,2263941,2018-09-07,M6N,0.0000909,2018-09-07
7893,2263940,2018-09-07,M6N,0.00327,2018-09-07
7894,2263946,2018-09-07,M5S,<0.00005,2018-09-07
7895,2263949,2018-09-07,M6N,0.0505,2018-09-07
7896,2263942,2018-09-07,M6P,0.000557,2018-09-07
7897,2267717,2018-09-07,M4J,<0.00005,2018-09-07
7898,2265571,2018-09-08,M5A,<0.00005,2018-09-08
7899,2278540,2018-09-10,M4L,0.000456,2018-09-10
7900,2263947,2018-09-10,NA,0.00597,2018-09-10
7901,2267876,2018-09-10,M6E,0.00166,2018-09-10
7902,2263943,2018-09-10,M4G,<0.00005,2018-09-10
7903,2263928,2018-09-11,M5T,0.0000637,2018-09-11
7904,2264014,2018-09-11,M6R,0.000113,2018-09-11
7905,2264032,2018-09-11,M5T,0.000188,2018-09-11
7906,2263948,2018-09-11,M5A,<0.00005,2018-09-11
7907,2265577,2018-09-11,M6S,0.00454,2018-09-11
7908,2267779,2018-09-11,M4L,0.000998,2018-09-11
7909,2267877,2018-09-11,M4J,<0.00005,2018-09-11
7910,2265572,2018-09-12,M6R,0.000713,2018-09-12
7911,2275081,2018-09-12,M5M,<0.00005,2018-09-12
7912,2275100,2018-09-12,M2J,<0.00005,2018-09-12
7913,2275103,2018-09-12,M4K,0.000296,2018-09-12
7914,2265582,2018-09-13,M5S,0.0000987,2018-09-13
7915,2267846,2018-09-13,M4L,0.0000987,2018-09-13
7916,2267841,2018-09-14,M4S,0.000109,2018-09-14
7917,2265579,2018-09-16,M6J,0.000230,2018-09-16
7918,2267776,2018-09-16,M4L,0.000407,2018-09-16
7919,2267850,2018-09-17,M1G,<0.00005,2018-09-17
7920,2265633,2018-09-17,M9P,0.0000751,2018-09-17
7921,2269723,2018-09-17,M6H,0.000626,2018-09-17
7922,2265626,2018-09-17,M8V,<0.00005,2018-09-17
7923,2269725,2018-09-18,M4J,0.0000580,2018-09-18
7924,2269729,2018-09-18,M5R,<0.00005,2018-09-18
7925,2275093,2018-09-18,M3B,<0.00005,2018-09-18
7926,2267860,2018-09-18,M4G,<0.00005,2018-09-18
7927,2269727,2018-09-19,M5S,0.000140,2018-09-19
7928,2267843,2018-09-19,M4M,0.000984,2018-09-19
7929,2275078,2018-09-20,M4P,0.00115,2018-09-20
7930,2275079,2018-09-20,M4C,0.00619,2018-09-20
7931,2269732,2018-09-20,M4L,0.00114,2018-09-20
7932,2275092,2018-09-20,M4S,0.0000631,2018-09-20
7933,2270153,2018-09-20,M4E,0.000619,2018-09-20
7934,2269751,2018-09-20,M6S,0.00139,2018-09-20
7935,2269724,2018-09-20,M6S,0.00300,2018-09-20
7936,2267857,2018-09-21,M6E,0.0000751,2018-09-21
7937,2269740,2018-09-23,M4G,<0.00005,2018-09-23
7938,2269728,2018-09-23,M6P,0.000259,2018-09-23
7939,2269731,2018-09-24,NA,<0.00005,2018-09-24
7940,2269749,2018-09-24,M6E,0.00157,2018-09-24
7941,2270148,2018-09-24,M4W,0.000111,2018-09-24
7942,2269726,2018-09-24,M5R,0.000188,2018-09-24
7943,2269730,2018-09-24,M5R,<0.00005,2018-09-24
7944,2274044,2018-09-24,M5N,0.00186,2018-09-24
7945,2274041,2018-09-25,M6P,0.0163,2018-09-25
7946,2274145,2018-09-25,M6N,0.0228,2018-09-25
7947,2274043,2018-09-25,M6R,<0.00005,2018-09-25
7948,2275034,2018-09-26,M6S,0.00113,2018-09-26
7949,2274040,2018-09-27,M6P,0.000703,2018-09-27
7950,2269757,2018-09-27,M4B,<0.00005,2018-09-27
7951,2274073,2018-09-27,M6P,0.0000650,2018-09-27
7952,2277495,2018-09-28,M6S,0.000749,2018-09-28
7953,2281832,2018-09-28,M4J,0.000207,2018-09-28
7954,2277497,2018-09-28,M8X,<0.00005,2018-09-28
7955,2274042,2018-10-01,M6S,0.000117,2018-10-01
7956,2281830,2018-10-01,M4E,0.00377,2018-10-01
7957,2274129,2018-10-01,M1K,<0.00005,2018-10-01
7958,2275077,2018-10-01,M4G,0.0000538,2018-10-01
7959,2274037,2018-10-02,M6P,0.000688,2018-10-02
7960,2274066,2018-10-03,M6A,0.0000686,2018-10-03
7961,2275080,2018-10-03,M5M,0.000133,2018-10-03
7962,2275091,2018-10-04,M3H,0.000123,2018-10-04
7963,2274065,2018-10-04,M5A,0.00134,2018-10-04
7964,2280509,2018-10-04,M9R,<0.00005,2018-10-04
7965,2274226,2018-10-05,M6E,0.000935,2018-10-05
7966,2275102,2018-10-05,M5M,0.000191,2018-10-05
7967,2275101,2018-10-05,M2R,0.000194,2018-10-05
7968,2274035,2018-10-05,M6N,0.00168,2018-10-05
7969,2274045,2018-10-05,M5T,0.000988,2018-10-05
7970,2278533,2018-10-09,M4J,0.00163,2018-10-09
7971,2278538,2018-10-10,M4C,0.000946,2018-10-10
7972,2276162,2018-10-10,M6R,0.00196,2018-10-10
7973,2276190,2018-10-10,M6N,0.00202,2018-10-10
7974,2277484,2018-10-10,M8X,0.0000909,2018-10-10
7975,2277507,2018-10-11,M6S,0.0000695,2018-10-11
7976,2276161,2018-10-11,M6P,0.000358,2018-10-11
7977,2280131,2018-10-11,M4V,0.000288,2018-10-11
7978,2276160,2018-10-11,M8Y,0.000120,2018-10-11
7979,2278536,2018-10-11,M4K,0.00121,2018-10-11
7980,2280539,2018-10-11,M6P,0.000537,2018-10-11
7981,2277482,2018-10-12,M6P,<0.00005,2018-10-12
7982,2277496,2018-10-12,M6P,0.0000747,2018-10-12
7983,2277498,2018-10-14,M4A,0.0000865,2018-10-14
7984,2277483,2018-10-15,M8V,0.000105,2018-10-15
7985,2277494,2018-10-15,M6H,0.000556,2018-10-15
7986,2276737,2018-10-16,M4C,0.00113,2018-10-16
7987,2276738,2018-10-16,M4C,0.000720,2018-10-16
7988,2277510,2018-10-16,M6C,0.000537,2018-10-16
7989,2280130,2018-10-16,M8Y,<0.00005,2018-10-16
7990,2277503,2018-10-16,M6C,<0.00005,2018-10-16
7991,2277511,2018-10-16,M3N,0.0000642,2018-10-16
7992,2280531,2018-10-16,M6E,0.000845,2018-10-16
7993,2278537,2018-10-16,M4M,0.00162,2018-10-16
7994,2280513,2018-10-16,M6E,0.000187,2018-10-16
7995,2280572,2018-10-17,M6G,0.00174,2018-10-17
7996,2280128,2018-10-17,M4V,0.000323,2018-10-17
7997,2278535,2018-10-17,M1N,0.00437,2018-10-17
7998,2278539,2018-10-17,M4E,0.00180,2018-10-17
7999,2278534,2018-10-17,M4J,<0.00005,2018-10-17
8000,2280127,2018-10-18,M4R,0.00587,2018-10-18
8001,2280566,2018-10-18,M5A,<0.00005,2018-10-18
8002,2280532,2018-10-18,M5M,<0.00005,2018-10-18
8003,2281831,2018-10-18,M4C,<0.00005,2018-10-18
8004,2280507,2018-10-18,M6R,0.00249,2018-10-18
8005,2280571,2018-10-19,M6P,0.0000770,2018-10-19
8006,2280579,2018-10-19,M6H,0.00405,2018-10-19
8007,2280512,2018-10-19,M6P,0.00161,2018-10-19
8008,2280508,2018-10-19,M6S,<0.00005,2018-10-19
8009,2286470,2018-10-20,M3H,0.00100,2018-10-20
8010,2281827,2018-10-21,M4L,0.000253,2018-10-21
8011,2280510,2018-10-22,M9N,0.0000718,2018-10-22
8012,2280580,2018-10-22,M9B,<0.00005,2018-10-22
8013,2280511,2018-10-22,M4S,0.00249,2018-10-22
8014,2281826,2018-10-22,M4G,<0.00005,2018-10-22
8015,2285410,2018-10-22,M4J,0.00281,2018-10-22
8016,2280545,2018-10-23,M5S,<0.00005,2018-10-23
8017,2281829,2018-10-23,M4J,0.000821,2018-10-23
8018,2283846,2018-10-24,M5R,0.0000594,2018-10-24
8019,2286462,2018-10-24,M4N,0.00353,2018-10-24
8020,2281828,2018-10-24,M1L,<0.00005,2018-10-24
8021,2283847,2018-10-24,M9N,0.000797,2018-10-24
8022,2283888,2018-10-24,M8W,0.000349,2018-10-24
8023,2283886,2018-10-25,M8W,<0.00005,2018-10-25
8024,2285409,2018-10-25,M4J,<0.00005,2018-10-25
8025,2285394,2018-10-25,M4L,0.000436,2018-10-25
8026,2286424,2018-10-25,M1H,0.000197,2018-10-25
8027,2283889,2018-10-26,M9N,<0.00005,2018-10-26
8028,2283834,2018-10-26,M4C,0.000849,2018-10-26
8029,2283801,2018-10-26,M9B,<0.00005,2018-10-26
8030,2286934,2018-10-27,M8V,<0.00005,2018-10-27
8031,2283885,2018-10-28,M8Y,<0.00005,2018-10-28
8032,2286936,2018-10-28,M1N,<0.00005,2018-10-28
8033,2286416,2018-10-28,M1T,0.000161,2018-10-28
8034,2283865,2018-10-29,M6J,0.00119,2018-10-29
8035,2283800,2018-10-29,M9R,0.0000675,2018-10-29
8036,2289884,2018-10-29,M9C,0.0000662,2018-10-29
8037,2286461,2018-10-30,M3B,<0.00005,2018-10-30
8038,2283818,2018-10-30,M4M,0.000611,2018-10-30
8039,2283887,2018-10-30,M9A,0.0000605,2018-10-30
8040,2286932,2018-10-31,M6S,0.000201,2018-10-31
8041,2285415,2018-10-31,M4B,<0.00005,2018-10-31
8042,2286427,2018-10-31,M4E,0.000143,2018-10-31
8043,2286941,2018-10-31,M9R,0.000499,2018-10-31
8044,2286960,2018-10-31,M6H,0.0119,2018-10-31
8045,2286402,2018-11-01,M5M,0.00217,2018-11-01
8046,2285395,2018-11-01,M4K,0.000300,2018-11-01
8047,2286958,2018-11-01,M9N,0.000969,2018-11-01
8048,2286412,2018-11-02,M4V,0.0000771,2018-11-02
8049,2286426,2018-11-02,M1N,<0.00005,2018-11-02
8050,2286933,2018-11-04,M6H,0.000487,2018-11-04
8051,2286939,2018-11-04,M6H,0.00185,2018-11-04
8052,2286959,2018-11-05,M6S,<0.00005,2018-11-05
8053,2289537,2018-11-05,M4N,0.000968,2018-11-05
8054,2289515,2018-11-05,M5M,0.0000880,2018-11-05
8055,2286961,2018-11-05,M5E,0.0000516,2018-11-05
8056,2289905,2018-11-05,M4V,<0.00005,2018-11-05
8057,2286935,2018-11-06,M6G,0.000505,2018-11-06
8058,2289503,2018-11-06,M5M,<0.00005,2018-11-06
8059,2289513,2018-11-06,M2P,<0.00005,2018-11-06
8060,2289895,2018-11-06,M4K,<0.00005,2018-11-06
8061,2289880,2018-11-07,M5T,<0.00005,2018-11-07
8062,2288331,2018-11-07,M4J,0.000915,2018-11-07
8063,2289896,2018-11-07,M5R,<0.00005,2018-11-07
8064,2289964,2018-11-07,M5P,0.00361,2018-11-07
8065,2289514,2018-11-07,M5M,<0.00005,2018-11-07
8066,2289536,2018-11-07,M6M,0.00274,2018-11-07
8067,2289529,2018-11-07,M5P,0.000352,2018-11-07
8068,2289527,2018-11-07,M4C,0.000285,2018-11-07
8069,2289885,2018-11-08,M5R,<0.00005,2018-11-08
8070,2288315,2018-11-08,M4E,0.00508,2018-11-08
8071,2289516,2018-11-09,M6E,0.00110,2018-11-09
8072,2290945,2018-11-09,M1R,0.00108,2018-11-09
8073,2289883,2018-11-09,M6E,0.00164,2018-11-09
8074,2312524,2018-11-11,M2N,0.00159,2018-11-11
8075,2289882,2018-11-11,M6S,0.000605,2018-11-11
8076,2289881,2018-11-12,M6S,0.000648,2018-11-12
8077,2289872,2018-11-12,M5S,0.000556,2018-11-12
8078,2289973,2018-11-12,M9L,<0.00005,2018-11-12
8079,2289948,2018-11-12,M6P,<0.00005,2018-11-12
8080,2289950,2018-11-13,M6S,<0.00005,2018-11-13
8081,2292797,2018-11-13,M3H,0.000485,2018-11-13
8082,2292870,2018-11-14,M6K,0.000258,2018-11-14
8083,2292871,2018-11-14,M5N,0.00210,2018-11-14
8084,2290946,2018-11-14,M4C,0.000845,2018-11-14
8085,2292873,2018-11-14,M8V,<0.00005,2018-11-14
8086,2292868,2018-11-15,M9A,<0.00005,2018-11-15
8087,2292768,2018-11-15,M9B,0.000815,2018-11-15
8088,2292769,2018-11-15,M8V,0.0000849,2018-11-15
8089,2297855,2018-11-15,M1X,0.000130,2018-11-15
8090,2292867,2018-11-15,M4R,0.000296,2018-11-15
8091,2292874,2018-11-15,M8Y,0.000137,2018-11-15
8092,2292770,2018-11-15,M4K,<0.00005,2018-11-15
8093,2311407,2018-11-15,M6R,<0.00005,2018-11-15
8094,2292869,2018-11-16,M5S,<0.00005,2018-11-16
8095,2292875,2018-11-16,M6P,<0.00005,2018-11-16
8096,2302309,2018-11-16,M5P,0.00156,2018-11-16
8097,2297857,2018-11-18,M6N,0.00149,2018-11-18
8098,2292801,2018-11-19,M4S,0.000488,2018-11-19
8099,2292872,2018-11-19,M5N,0.000716,2018-11-19
8100,2292820,2018-11-20,M3H,0.000657,2018-11-20
8101,2297856,2018-11-20,M4L,0.000727,2018-11-20
8102,2297852,2018-11-21,M4S,0.00153,2018-11-21
8103,2297850,2018-11-21,M6S,0.00267,2018-11-21
8104,2297869,2018-11-22,M6R,0.000205,2018-11-22
8105,2297851,2018-11-22,M6E,0.00180,2018-11-22
8106,2297853,2018-11-22,M6J,0.00113,2018-11-22
8107,2297854,2018-11-22,M4M,0.00325,2018-11-22
8108,2302203,2018-11-23,M8Y,0.000407,2018-11-23
8109,2300742,2018-11-25,M4E,0.00705,2018-11-25
8110,2300469,2018-11-26,M4J,0.000573,2018-11-26
8111,2300743,2018-11-26,M4J,0.000554,2018-11-26
8112,2302095,2018-11-26,M2N,0.000343,2018-11-26
8113,2302096,2018-11-27,M4A,0.00130,2018-11-27
8114,2302097,2018-11-27,M4N,0.000640,2018-11-27
8115,2299653,2018-11-27,M6G,0.000746,2018-11-27
8116,2299645,2018-11-27,M6H,0.000150,2018-11-27
8117,2299646,2018-11-27,M2N,<0.00005,2018-11-27
8118,2302092,2018-11-27,M4N,<0.00005,2018-11-27
8119,2300741,2018-11-27,M4C,<0.00005,2018-11-27
8120,2300563,2018-11-27,M4C,<0.00005,2018-11-27
8121,2302211,2018-11-28,M4S,<0.00005,2018-11-28
8122,2299610,2018-11-30,M5R,0.0000897,2018-11-30
8123,2299609,2018-11-30,M5R,<0.00005,2018-11-30
8124,2299623,2018-11-30,M6K,0.000139,2018-11-30
8125,2299689,2018-11-30,M8X,<0.00005,2018-11-30
8126,2300562,2018-11-30,M4J,<0.00005,2018-11-30
8127,2299624,2018-11-30,M6S,0.00278,2018-11-30
8128,2299652,2018-11-30,M6G,<0.00005,2018-11-30
8129,2302093,2018-11-30,M4N,0.000108,2018-11-30
8130,2300561,2018-11-30,M4J,0.00107,2018-11-30
8131,2299622,2018-12-01,M6H,0.00119,2018-12-01
8132,2302277,2018-12-02,M4R,0.00237,2018-12-02
8133,2303646,2018-12-02,M6K,0.0000932,2018-12-02
8134,2300470,2018-12-03,M4C,0.194,2018-12-03
8135,2302317,2018-12-03,M2N,0.0429,2018-12-03
8136,2302303,2018-12-03,M4M,0.00188,2018-12-03
8137,2303642,2018-12-04,M4V,0.000146,2018-12-04
8138,2302094,2018-12-05,M5N,0.000103,2018-12-05
8139,2303643,2018-12-05,M6J,0.00132,2018-12-05
8140,2303667,2018-12-05,M6R,0.000449,2018-12-05
8141,2303664,2018-12-05,M6E,0.00197,2018-12-05
8142,2303666,2018-12-06,M6S,0.000108,2018-12-06
8143,2303645,2018-12-07,M4K,0.0000518,2018-12-07
8144,2309054,2018-12-07,M4C,0.00187,2018-12-07
8145,2304283,2018-12-08,M6S,<0.00005,2018-12-08
8146,2304282,2018-12-09,M9B,<0.00005,2018-12-09
8147,2303665,2018-12-09,M9N,<0.00005,2018-12-09
8148,2304212,2018-12-10,M8X,0.0000649,2018-12-10
8149,2303647,2018-12-10,M6P,0.000431,2018-12-10
8150,2309091,2018-12-11,M6J,0.000375,2018-12-11
8151,2304264,2018-12-11,M9B,<0.00005,2018-12-11
8152,2309082,2018-12-12,M6E,<0.00005,2018-12-12
8153,2309087,2018-12-12,M6H,0.000231,2018-12-12
8154,2309064,2018-12-12,M1K,0.0000630,2018-12-12
8155,2309074,2018-12-13,M4M,0.000371,2018-12-13
8156,2309055,2018-12-13,M4C,0.0000590,2018-12-13
8157,2309078,2018-12-14,M6G,0.000552,2018-12-14
8158,2309090,2018-12-14,M6E,0.0000809,2018-12-14
8159,2312661,2018-12-15,M5N,<0.00005,2018-12-15
8160,2309075,2018-12-15,M6C,0.000143,2018-12-15
8161,2309093,2018-12-17,M4K,0.0000694,2018-12-17
8162,2309072,2018-12-17,M6H,<0.00005,2018-12-17
8163,2309086,2018-12-17,M6N,0.00292,2018-12-17
8164,2311410,2018-12-17,M4P,0.0000557,2018-12-17
8165,2309056,2018-12-18,M9N,<0.00005,2018-12-18
8166,2309070,2018-12-18,M4P,0.0000587,2018-12-18
8167,2309069,2018-12-18,M8X,<0.00005,2018-12-18
8168,2312533,2018-12-18,M6R,0.000264,2018-12-18
8169,2309039,2018-12-18,M1N,<0.00005,2018-12-18
8170,2309092,2018-12-18,M6E,0.000382,2018-12-18
8171,2309076,2018-12-19,M4J,0.000890,2018-12-19
8172,2312658,2018-12-20,M4A,<0.00005,2018-12-20
8173,2309073,2018-12-20,M6S,<0.00005,2018-12-20
8174,2309077,2018-12-20,M4J,<0.00005,2018-12-20
8175,2315490,2018-12-20,M6J,0.000120,2018-12-20
8176,2312921,2018-12-27,M4J,<0.00005,2018-12-27
8177,2312880,2018-12-27,M4J,0.000940,2018-12-27
8178,2311002,2018-12-27,M5S,0.0000985,2018-12-27
8179,2312543,2018-12-28,M5M,0.000797,2018-12-28
8180,2311038,2018-12-28,M6H,<0.00005,2018-12-28
8181,2312911,2018-12-28,M4K,0.000128,2018-12-28
8182,2311042,2018-12-28,M6R,0.000430,2018-12-28
8183,2309972,2018-12-28,M8W,<0.00005,2018-12-28
8184,2311063,2018-12-29,M6P,0.000228,2018-12-29
8185,2311039,2018-12-30,M6G,0.00130,2018-12-30
8186,2312894,2018-12-31,M4C,0.000526,2018-12-31
8187,2311040,2019-01-02,M6S,0.000279,2019-01-02
8188,2311061,2019-01-02,M6J,<0.00005,2019-01-02
8189,2311052,2019-01-02,M5M,0.00295,2019-01-02
8190,2312523,2019-01-02,M5M,0.000432,2019-01-02
8191,2312910,2019-01-02,M4J,<0.00005,2019-01-02
8192,2311440,2019-01-02,M6J,<0.00005,2019-01-02
8193,2309973,2019-01-03,M1M,0.000144,2019-01-03
8194,2315461,2019-01-03,M1L,<0.00005,2019-01-03
8195,2311409,2019-01-03,M6K,0.00232,2019-01-03
8196,2311413,2019-01-03,M6P,0.000390,2019-01-03
8197,2311411,2019-01-04,M4J,0.0000832,2019-01-04
8198,2311429,2019-01-04,M8Y,0.00257,2019-01-04
