_id,SampleNumber,SampleDate,PartialPostalCode,LeadAmount_ppm
2550,4397564,2015-12-28 22:47:22.563822,M5B,0.00613225003653416
2551,6668486,2015-12-29 05:38:02.988524,M9C,<0.00005
2552,6830450,2015-12-29 12:28:43.413225,M6N,0.011671945138324813
2553,4105775,2015-12-29 19:19:23.837926,M5S,<0.00005
2554,7395038,2015-12-30 02:10:04.262628,M1B,0.008726369479795448
2555,4110606,2015-12-30 09:00:44.687329,M8X,0.005672802134064842
2556,5669533,2015-12-30 15:51:25.112031,M5A,0.008026734142697271
2557,8235247,2015-12-30 22:42:05.536732,M1W,0.00757448273179208
2558,3590010,2015-12-31 05:32:45.961433,M5C,0.0
2559,6778273,2015-12-31 12:23:26.386135,M2N,<0.00005
2560,7575234,2015-12-31 19:14:06.810836,M6E,0.0034932726987790446
2561,2072901,2016-01-01 02:04:47.235538,M3C,0.0037699289702670755
2562,7511034,2016-01-01 08:55:27.660239,M4P,0.011199134088458539
2563,3107788,2016-01-01 15:46:08.084940,M1E,<0.00005
2564,4603169,2016-01-01 22:36:48.509642,M5N,0.005883764186500255
2565,3567573,2016-01-02 05:27:28.934343,M1B,0.013553180269366846
2566,4256218,2016-01-02 12:18:09.359044,M4C,0.0
2567,8914664,2016-01-02 19:08:49.783746,M5A,0.007180414648741931
2568,6224158,2016-01-03 01:59:30.208447,M3A,0.008914097438642774
2569,8844162,2016-01-03 08:50:10.633149,M3C,0.0014662977974811563
2570,3306349,2016-01-03 15:40:51.057850,M3J,0.005061894402686174
2571,2179724,2016-01-03 22:31:31.482551,M2L,0.0030013565583587687
2572,5114014,2016-01-04 05:22:11.907253,M4G,0.004196479564698206
2573,9661652,2016-01-04 12:12:52.331954,M4W,0.0026425311409302987
2574,7744777,2016-01-04 19:03:32.756655,M6P,0.00023663046058834333
2575,3216935,2016-01-05 01:54:13.181357,M1S,0.007042627700994494
2576,1989425,2016-01-05 08:44:53.606058,M9M,0.008467271200651515
2577,9652089,2016-01-05 15:35:34.030760,M5J,0.0010995898480572184
2578,5830915,2016-01-05 22:26:14.455461,M5H,0.00589361514423829
2579,7342981,2016-01-06 05:16:54.880162,M5V,0.008155522966671899
2580,9555634,2016-01-06 12:07:35.304864,M4A,0.0022535581656527295
2581,4491442,2016-01-06 18:58:15.729565,M2P,0.0010543152125205577
2582,4957843,2016-01-07 01:48:56.154267,M1G,0.0
2583,3658233,2016-01-07 08:39:36.578968,M9V,0.004034215353776587
2584,3233793,2016-01-07 15:30:17.003669,M9A,0.012497827989225996
2585,9444043,2016-01-07 22:20:57.428371,M3M,0.005093414530237419
2586,7978844,2016-01-08 05:11:37.853072,M4J,0.002228024244626542
2587,5291908,2016-01-08 12:02:18.277773,M2M,<0.00005
2588,2634183,2016-01-08 18:52:58.702475,M4V,0.0008978377328946298
2589,4877467,2016-01-09 01:43:39.127176,M6G,0.0
2590,2329857,2016-01-09 08:34:19.551878,M1S,<0.00005
2591,8598239,2016-01-09 15:24:59.976579,M9L,0.00018623164289297087
2592,3816201,2016-01-09 22:15:40.401280,M6A,0.006580884051109336
2593,3137410,2016-01-10 05:06:20.825982,M4K,<0.00005
2594,3126608,2016-01-10 11:57:01.250683,M5H,0.01210360380649806
2595,6828703,2016-01-10 18:47:41.675385,M3L,<0.00005
2596,8292554,2016-01-11 01:38:22.100086,M6B,0.015373237294263164
2597,7514399,2016-01-11 08:29:02.524787,M5G,0.009370175095980544
2598,4747015,2016-01-11 15:19:42.949489,M4E,<0.00005
2599,3519354,2016-01-11 22:10:23.374190,M5H,0.0011943270529130808
2600,7308797,2016-01-12 05:01:03.798891,M9P,0.0
2601,9578646,2016-01-12 11:51:44.223593,M5M,<0.00005
2602,8950685,2016-01-12 18:42:24.648294,M9L,0.005434689594704902
2603,1242785,2016-01-13 01:33:05.072996,M6K,<0.00005
2604,7219936,2016-01-13 08:23:45.497697,M1P,<0.00005
2605,1662881,2016-01-13 15:14:25.922398,M6P,0.015473746285513162
2606,4731274,2016-01-13 22:05:06.347100,M6B,0.0
2607,3065259,2016-01-14 04:55:46.771801,M2M,0.005581413181782943
2608,6123599,2016-01-14 11:46:27.196502,M4E,<0.00005
2609,5434891,2016-01-14 18:37:07.621204,M4X,0.009024034262272475
2610,8098446,2016-01-15 01:27:48.045905,M4V,0.006766015515050627
2611,8446323,2016-01-15 08:18:28.470607,M5S,<0.00005
2612,6155642,2016-01-15 15:09:08.895308,M1G,<0.00005
2613,6184675,2016-01-15 21:59:49.320009,M5G,0.010067389340346185
2614,8398895,2016-01-16 04:50:29.744711,M4N,<0.00005
2615,1876908,2016-01-16 11:41:10.169412,M3K,0.004943986862968294
2616,8292565,2016-01-16 18:31:50.594114,M4C,0.007330476624363597
2617,2779941,2016-01-17 01:22:31.018815,M6A,<0.00005
2618,2431727,2016-01-17 08:13:11.443516,M3M,0.00852853671368362
2619,1437826,2016-01-17 15:03:51.868218,M5N,0.002101893877144678
2620,7825015,2016-01-17 21:54:32.292919,M1B,0.003832195038711816
2621,3629747,2016-01-18 04:45:12.717620,M3M,0.009918313016685025
2622,2745300,2016-01-18 11:35:53.142322,M9N,<0.00005
2623,8085196,2016-01-18 18:26:33.567023,M2L,0.004323345408452414
2624,8305183,2016-01-19 01:17:13.991725,M1P,0.0028108951469960606
2625,1641820,2016-01-19 08:07:54.416426,M2P,0.012780019602402671
2626,1450666,2016-01-19 14:58:34.841127,M6N,0.010193007887625598
2627,1364418,2016-01-19 21:49:15.265829,M4J,0.0043760758181510375
2628,1941664,2016-01-20 04:39:55.690530,M6N,0.0011399642047810665
2629,3344703,2016-01-20 11:30:36.115231,M5M,0.0032197265966579223
2630,8608229,2016-01-20 18:21:16.539933,M8Y,<0.00005
2631,8299492,2016-01-21 01:11:56.964634,M1S,0.0033271042695168698
2632,5327451,2016-01-21 08:02:37.389336,M1L,0.0016837869278781563
2633,1504838,2016-01-21 14:53:17.814037,M5K,0.007430907010772928
2634,5960115,2016-01-21 21:43:58.238738,M6H,<0.00005
2635,4277020,2016-01-22 04:34:38.663440,M2H,0.009671235727027105
2636,8504084,2016-01-22 11:25:19.088141,M5J,0.0007811995256285587
2637,8576616,2016-01-22 18:15:59.512843,M4N,0.007640335487989674
2638,2506212,2016-01-23 01:06:39.937544,M6N,0.0
2639,6449717,2016-01-23 07:57:20.362245,M5B,<0.00005
2640,2679542,2016-01-23 14:48:00.786947,M4T,<0.00005
2641,7790421,2016-01-23 21:38:41.211648,M2L,<0.00005
2642,4866122,2016-01-24 04:29:21.636349,M6R,0.005722320936918273
2643,6554233,2016-01-24 11:20:02.061051,M4R,0.0048270096108148945
2644,2918995,2016-01-24 18:10:42.485752,M9N,0.007097798561969364
2645,5655497,2016-01-25 01:01:22.910454,M9N,<0.00005
2646,6851590,2016-01-25 07:52:03.335155,M1L,0.0032724986332808483
2647,1184319,2016-01-25 14:42:43.759856,M2R,0.0062064830615910106
2648,1676198,2016-01-25 21:33:24.184558,M6C,0.005590662922871867
2649,4173665,2016-01-26 04:24:04.609259,M5R,<0.00005
2650,3944858,2016-01-26 11:14:45.033960,M3H,0.013500895363861058
2651,1207772,2016-01-26 18:05:25.458662,M4R,0.015861864478339743
2652,6200598,2016-01-27 00:56:05.883363,M9R,0.0026924772092250214
2653,3913983,2016-01-27 07:46:46.308065,M6K,0.013960419659871201
2654,7350042,2016-01-27 14:37:26.732766,M1T,0.003653273329556112
2655,3010513,2016-01-27 21:28:07.157467,M4M,<0.00005
2656,4231797,2016-01-28 04:18:47.582169,M4B,0.005992667636896878
2657,8566057,2016-01-28 11:09:28.006870,M2K,<0.00005
2658,3532110,2016-01-28 18:00:08.431572,M5G,0.007256399831281305
2659,9884312,2016-01-29 00:50:48.856273,M3H,0.013987625681912082
2660,3229983,2016-01-29 07:41:29.280974,M1B,0.0025992765188961936
2661,8554683,2016-01-29 14:32:09.705676,M4R,0.009797508379339433
2662,2700689,2016-01-29 21:22:50.130377,M2L,0.014046706453842383
2663,1392661,2016-01-30 04:13:30.555078,M3M,0.0020387342698717664
2664,4939078,2016-01-30 11:04:10.979780,M4J,<0.00005
2665,5960078,2016-01-30 17:54:51.404481,M9L,0.005258847033826765
2666,9862201,2016-01-31 00:45:31.829183,M5A,0.010442728992409188
2667,9094966,2016-01-31 07:36:12.253884,M1X,0.00980236768410658
2668,3978775,2016-01-31 14:26:52.678585,M9B,0.02148616827541672
2669,8533942,2016-01-31 21:17:33.103287,M1P,0.008583443686604143
2670,4872258,2016-02-01 04:08:13.527988,M1L,<0.00005
2671,3447126,2016-02-01 10:58:53.952690,M5N,<0.00005
2672,8802220,2016-02-01 17:49:34.377391,M5S,0.01619198145427842
2673,4083654,2016-02-02 00:40:14.802092,M2K,0.0
2674,8778600,2016-02-02 07:30:55.226794,M4E,<0.00005
2675,3663296,2016-02-02 14:21:35.651495,M4G,0.008120832572152483
2676,8174775,2016-02-02 21:12:16.076196,M1N,<0.00005
2677,1439597,2016-02-03 04:02:56.500898,M1W,0.005838069398336138
2678,4311011,2016-02-03 10:53:36.925599,M5E,<0.00005
2679,8641408,2016-02-03 17:44:17.350301,M4J,<0.00005
2680,8408197,2016-02-04 00:34:57.775002,M2L,0.003162081960647387
2681,3205740,2016-02-04 07:25:38.199703,M1S,0.0
2682,3530575,2016-02-04 14:16:18.624405,M5K,<0.00005
2683,6913860,2016-02-04 21:06:59.049106,M3L,0.003331371100228178
2684,6218434,2016-02-05 03:57:39.473807,M1T,0.006013969220927026
2685,4742069,2016-02-05 10:48:19.898509,M3K,0.0
2686,9630770,2016-02-05 17:39:00.323210,M4M,0.005515521643145762
2687,9117028,2016-02-06 00:29:40.747912,M5C,<0.00005
2688,4706325,2016-02-06 07:20:21.172613,M5S,<0.00005
2689,5438421,2016-02-06 14:11:01.597314,M1M,0.0028340141033199994
2690,7751531,2016-02-06 21:01:42.022016,M8Z,0.0
2691,5426345,2016-02-07 03:52:22.446717,M2J,0.0
2692,8929004,2016-02-07 10:43:02.871419,M4V,0.010964028554448406
2693,9608709,2016-02-07 17:33:43.296120,M3K,0.0046414528738001025
2694,7619207,2016-02-08 00:24:23.720821,M3M,0.0021787663744732818
2695,1679820,2016-02-08 07:15:04.145523,M1G,0.005007578233922468
2696,3603178,2016-02-08 14:05:44.570224,M2N,<0.00005
2697,9528905,2016-02-08 20:56:24.994925,M4V,<0.00005
2698,2155825,2016-02-09 03:47:05.419627,M4S,0.010690662123044275
2699,9778131,2016-02-09 10:37:45.844328,M1P,0.005482955694960543
2700,5767199,2016-02-09 17:28:26.269030,M1G,0.010709482689818374
2701,5230831,2016-02-10 00:19:06.693731,M2J,0.009304451616290472
2702,3757337,2016-02-10 07:09:47.118432,M2N,0.00451643494083918
2703,9212484,2016-02-10 14:00:27.543134,M6R,0.005017642413731722
2704,1633924,2016-02-10 20:51:07.967835,M9P,0.003406980823921541
2705,8562440,2016-02-11 03:41:48.392537,M6L,<0.00005
2706,6754722,2016-02-11 10:32:28.817238,M4S,0.012833516095870329
2707,2210015,2016-02-11 17:23:09.241939,M2L,0.0032093567917989988
2708,3930327,2016-02-12 00:13:49.666641,M1P,0.022045399851879772
2709,4474828,2016-02-12 07:04:30.091342,M4W,0.006572236322097714
2710,6614708,2016-02-12 13:55:10.516043,M5S,<0.00005
2711,2482176,2016-02-12 20:45:50.940745,M6B,0.014529003435922862
2712,2260689,2016-02-13 03:36:31.365446,M1G,<0.00005
2713,2090534,2016-02-13 10:27:11.790148,M6E,<0.00005
2714,4902566,2016-02-13 17:17:52.214849,M6C,0.0009153310187359036
2715,7848569,2016-02-14 00:08:32.639550,M2K,0.004025931263830519
2716,7322802,2016-02-14 06:59:13.064252,M3C,0.0021187620905705057
2717,1782861,2016-02-14 13:49:53.488953,M6H,<0.00005
2718,7502659,2016-02-14 20:40:33.913654,M3B,0.00980131294515563
2719,3918348,2016-02-15 03:31:14.338356,M1K,0.010703022079312586
2720,8571507,2016-02-15 10:21:54.763057,M9P,<0.00005
2721,1780567,2016-02-15 17:12:35.187759,M6C,<0.00005
2722,2315886,2016-02-16 00:03:15.612460,M5V,0.005038340343268803
2723,8150221,2016-02-16 06:53:56.037161,M5J,0.009523935963266453
2724,5629794,2016-02-16 13:44:36.461863,M9W,0.001096813705458628
2725,1788755,2016-02-16 20:35:16.886564,M1P,0.009672549459833453
2726,2071229,2016-02-17 03:25:57.311266,M9R,0.0
2727,7623388,2016-02-17 10:16:37.735967,M1G,0.003037240823340134
2728,3659898,2016-02-17 17:07:18.160668,M6J,<0.00005
2729,2815600,2016-02-17 23:57:58.585370,M6P,0.0
2730,6822343,2016-02-18 06:48:39.010071,M5N,0.0
2731,9401176,2016-02-18 13:39:19.434772,M8X,<0.00005
2732,1960782,2016-02-18 20:29:59.859474,M4E,<0.00005
2733,5238191,2016-02-19 03:20:40.284175,M3K,0.007720856496101091
2734,9366766,2016-02-19 10:11:20.708877,M2J,<0.00005
2735,2150719,2016-02-19 17:02:01.133578,M1G,0.0026421675735095935
2736,3687729,2016-02-19 23:52:41.558279,M6A,0.012589428378047537
2737,6330265,2016-02-20 06:43:21.982981,M1V,<0.00005
2738,1856878,2016-02-20 13:34:02.407682,M1T,<0.00005
2739,8401797,2016-02-20 20:24:42.832383,M4T,0.02225298701161012
2740,6360148,2016-02-21 03:15:23.257085,M9A,0.008846615928463142
2741,4645312,2016-02-21 10:06:03.681786,M2N,<0.00005
2742,5628613,2016-02-21 16:56:44.106488,M5H,<0.00005
2743,7275866,2016-02-21 23:47:24.531189,M3L,0.0012129119425058734
2744,1322166,2016-02-22 06:38:04.955890,M5K,0.008576206453008488
2745,6082022,2016-02-22 13:28:45.380592,M8W,0.004016612161690476
2746,5931675,2016-02-22 20:19:25.805293,M2H,0.0013354716701044823
2747,5013960,2016-02-23 03:10:06.229995,M1N,<0.00005
2748,4202568,2016-02-23 10:00:46.654696,M1G,<0.00005
2749,5899885,2016-02-23 16:51:27.079397,M6G,0.0024381693273709537
2750,1895025,2016-02-23 23:42:07.504099,M3L,0.0057107242939318575
2751,1080503,2016-02-24 06:32:47.928800,M6M,<0.00005
2752,3275074,2016-02-24 13:23:28.353501,M1C,0.00037661674803048367
2753,3022526,2016-02-24 20:14:08.778203,M3K,0.003907943254911377
2754,4755281,2016-02-25 03:04:49.202904,M5J,<0.00005
2755,2872914,2016-02-25 09:55:29.627606,M8W,0.002147315294175058
2756,9761557,2016-02-25 16:46:10.052307,M6A,0.006593133342238193
2757,5285826,2016-02-25 23:36:50.477008,M9P,0.002002073754614212
2758,9590020,2016-02-26 06:27:30.901710,M5J,<0.00005
2759,3438976,2016-02-26 13:18:11.326411,M1K,0.006777178505265531
2760,8282779,2016-02-26 20:08:51.751113,M5H,0.007933733033615772
2761,3358079,2016-02-27 02:59:32.175814,M4R,0.002758256605275974
2762,3880180,2016-02-27 09:50:12.600515,M5T,0.00151247035672534
2763,7415615,2016-02-27 16:40:53.025217,M4J,0.008888095650330533
2764,5723012,2016-02-27 23:31:33.449918,M8Z,0.013126153187321458
2765,3817123,2016-02-28 06:22:13.874619,M2H,<0.00005
2766,2629784,2016-02-28 13:12:54.299321,M3A,0.0071631432755970715
2767,2380870,2016-02-28 20:03:34.724022,M6L,<0.00005
2768,7365168,2016-02-29 02:54:15.148724,M4Y,<0.00005
2769,6416538,2016-02-29 09:44:55.573425,M1C,0.0025845940033309743
2770,6800542,2016-02-29 16:35:35.998126,M2R,<0.00005
2771,5827323,2016-02-29 23:26:16.422828,M6C,0.001150698481327967
2772,7010720,2016-03-01 06:16:56.847529,M9N,0.004248334721189959
2773,9779016,2016-03-01 13:07:37.272230,M5P,0.0
2774,7778107,2016-03-01 19:58:17.696932,M9W,0.002917838847250266
2775,2159317,2016-03-02 02:48:58.121633,M9P,<0.00005
2776,9451170,2016-03-02 09:39:38.546335,M4X,0.005525555007003947
2777,5766376,2016-03-02 16:30:18.971036,M5H,0.0035999569851400542
2778,8784350,2016-03-02 23:20:59.395737,M6K,0.002340591378282547
2779,4539519,2016-03-03 06:11:39.820439,M3A,0.0063116851757417875
2780,1257655,2016-03-03 13:02:20.245140,M5E,8.887124636619472e-05
2781,4818849,2016-03-03 19:53:00.669842,M5B,0.009686652936072028
2782,4217667,2016-03-04 02:43:41.094543,M2P,0.0
2783,8437574,2016-03-04 09:34:21.519244,M1R,0.0
2784,6060942,2016-03-04 16:25:01.943946,M1C,0.015579973333209294
2785,7203882,2016-03-04 23:15:42.368647,M6E,<0.00005
2786,1641018,2016-03-05 06:06:22.793348,M1S,0.005337291699355981
2787,3220627,2016-03-05 12:57:03.218050,M3N,0.0
2788,6044118,2016-03-05 19:47:43.642751,M4W,0.00216080221888311
2789,6976832,2016-03-06 02:38:24.067453,M4N,0.009896381811216015
2790,2506665,2016-03-06 09:29:04.492154,M1R,0.009326886449020815
2791,9122597,2016-03-06 16:19:44.916855,M3J,<0.00005
2792,1369303,2016-03-06 23:10:25.341557,M9A,<0.00005
2793,3101445,2016-03-07 06:01:05.766258,M1K,<0.00005
2794,6905179,2016-03-07 12:51:46.190959,M4A,0.0
2795,9647880,2016-03-07 19:42:26.615661,M1H,0.0021812419270215524
2796,1503004,2016-03-08 02:33:07.040362,M4X,0.011771971961818988
2797,1700393,2016-03-08 09:23:47.465064,M8W,0.002687455080174658
2798,3594521,2016-03-08 16:14:27.889765,M1E,0.0011754227079566015
2799,1062654,2016-03-08 23:05:08.314466,M8Z,<0.00005
2800,2451239,2016-03-09 05:55:48.739168,M1C,0.0019780736983260245
2801,9691504,2016-03-09 12:46:29.163869,M5C,0.003193431935739219
2802,8587151,2016-03-09 19:37:09.588571,M5P,0.001187912713104507
2803,9607529,2016-03-10 02:27:50.013272,M4J,0.003313905762078401
2804,8683313,2016-03-10 09:18:30.437973,M1M,<0.00005
2805,2882052,2016-03-10 16:09:10.862675,M6M,0.005274752850681345
2806,3644195,2016-03-10 22:59:51.287376,M8Z,0.003005413779222881
2807,7055485,2016-03-11 05:50:31.712077,M5T,0.005686939039876419
2808,1125219,2016-03-11 12:41:12.136779,M5T,0.007568896622116399
2809,7633715,2016-03-11 19:31:52.561480,M5E,0.004346346292536431
2810,8465413,2016-03-12 02:22:32.986182,M1E,0.00383793388646196
2811,5572386,2016-03-12 09:13:13.410883,M6H,0.006632303334926797
2812,5030369,2016-03-12 16:03:53.835584,M1V,<0.00005
2813,4792741,2016-03-12 22:54:34.260286,M9W,0.005670435418682331
2814,2875415,2016-03-13 05:45:14.684987,M4P,0.004901571472822658
2815,9951135,2016-03-13 12:35:55.109689,M2L,0.0031711996605653546
2816,7234261,2016-03-13 19:26:35.534390,M5V,0.0
2817,8996197,2016-03-14 02:17:15.959091,M6N,0.002723235591278357
2818,8863891,2016-03-14 09:07:56.383793,M9N,<0.00005
2819,5491147,2016-03-14 15:58:36.808494,M6A,0.01758970618173551
2820,8005602,2016-03-14 22:49:17.233195,M3C,<0.00005
2821,1433496,2016-03-15 05:39:57.657897,M9N,0.00841805014239377
2822,3290158,2016-03-15 12:30:38.082598,M2H,0.005231937491590785
2823,3437087,2016-03-15 19:21:18.507300,M6N,<0.00005
2824,2889872,2016-03-16 02:11:58.932001,M5H,0.004864779493980598
2825,9947263,2016-03-16 09:02:39.356702,M9C,0.0
2826,2141938,2016-03-16 15:53:19.781404,M1C,0.0039468721999626356
2827,2607376,2016-03-16 22:44:00.206105,M9A,<0.00005
2828,9145111,2016-03-17 05:34:40.630806,M8X,0.006755956890836601
2829,7872608,2016-03-17 12:25:21.055508,M1W,0.0038858275994725425
2830,5517532,2016-03-17 19:16:01.480209,M8X,0.0010081563589960842
2831,6489321,2016-03-18 02:06:41.904911,M5R,0.003150069931594353
2832,7131891,2016-03-18 08:57:22.329612,M6C,0.012273271975261055
2833,8444670,2016-03-18 15:48:02.754313,M1R,0.010077355450749767
2834,8749203,2016-03-18 22:38:43.179015,M1G,0.008935684650000622
2835,6942046,2016-03-19 05:29:23.603716,M5G,<0.00005
2836,4525902,2016-03-19 12:20:04.028418,M2N,0.0027111079477766162
2837,6599057,2016-03-19 19:10:44.453119,M4M,0.0037344584409235264
2838,1583954,2016-03-20 02:01:24.877820,M5S,0.0050265438300609875
2839,6490204,2016-03-20 08:52:05.302522,M3B,<0.00005
2840,8931833,2016-03-20 15:42:45.727223,M1E,0.0
2841,6994086,2016-03-20 22:33:26.151924,M3K,0.004127418900898851
2842,7349135,2016-03-21 05:24:06.576626,M1T,0.010576825498135864
2843,9588718,2016-03-21 12:14:47.001327,M4G,0.0
2844,7394352,2016-03-21 19:05:27.426029,M9C,0.0
2845,2220280,2016-03-22 01:56:07.850730,M1S,0.00276112610418172
2846,3613515,2016-03-22 08:46:48.275431,M6R,0.0072312542502112895
2847,9939189,2016-03-22 15:37:28.700133,M5G,<0.00005
2848,7135992,2016-03-22 22:28:09.124834,M4P,0.0
2849,9627239,2016-03-23 05:18:49.549535,M4L,<0.00005
2850,1463868,2016-03-23 12:09:29.974237,M6S,0.0025837189115938174
2851,7672126,2016-03-23 19:00:10.398938,M6E,0.003702330954007427
2852,1572987,2016-03-24 01:50:50.823640,M3C,<0.00005
2853,6419271,2016-03-24 08:41:31.248341,M1G,0.001408021037211324
2854,5312128,2016-03-24 15:32:11.673042,M5C,0.004567623816726486
2855,8927693,2016-03-24 22:22:52.097744,M2N,<0.00005
2856,4981027,2016-03-25 05:13:32.522445,M5K,0.011117949952260044
2857,7953207,2016-03-25 12:04:12.947147,M8W,0.0
2858,5351910,2016-03-25 18:54:53.371848,M9A,0.014270950073872208
2859,5541297,2016-03-26 01:45:33.796549,M5C,0.0014575274250227593
2860,2296929,2016-03-26 08:36:14.221251,M6K,0.00612201400073882
2861,8855621,2016-03-26 15:26:54.645952,M2N,0.0
2862,6428177,2016-03-26 22:17:35.070653,M6C,0.001701086398891593
2863,8100776,2016-03-27 05:08:15.495355,M2P,0.00634961289868048
2864,8952728,2016-03-27 11:58:55.920056,M4Y,0.014851403135077771
2865,3774774,2016-03-27 18:49:36.344758,M6P,0.009282683570491234
2866,5784942,2016-03-28 01:40:16.769459,M5P,0.0082042453467733
2867,9311432,2016-03-28 08:30:57.194160,M6G,0.007939683727873417
2868,8336984,2016-03-28 15:21:37.618862,M1L,0.0
2869,8061961,2016-03-28 22:12:18.043563,M8Y,0.0
2870,8348731,2016-03-29 05:02:58.468265,M3L,0.0
2871,1373860,2016-03-29 11:53:38.892966,M3A,0.011017591189765724
2872,9212969,2016-03-29 18:44:19.317667,M4G,<0.00005
2873,6858534,2016-03-30 01:34:59.742369,M5J,0.006691360782073215
2874,5758110,2016-03-30 08:25:40.167070,M3M,0.0035863688543293455
2875,1348113,2016-03-30 15:16:20.591771,M5N,0.013951675486196469
2876,3561200,2016-03-30 22:07:01.016473,M4B,0.00883432486897653
2877,3279142,2016-03-31 04:57:41.441174,M6A,0.0
2878,9895249,2016-03-31 11:48:21.865876,M3H,0.005851475641940593
2879,8158832,2016-03-31 18:39:02.290577,M1C,0.0023641506688930744
2880,7995357,2016-04-01 01:29:42.715278,M4N,<0.00005
2881,1823866,2016-04-01 08:20:23.139980,M6C,<0.00005
2882,6474584,2016-04-01 15:11:03.564681,M3H,0.009594174932998054
2883,4871358,2016-04-01 22:01:43.989382,M6S,0.0005095538087711935
2884,3290604,2016-04-02 04:52:24.414084,M6G,0.0
2885,2242585,2016-04-02 11:43:04.838785,M5V,0.001871863888815003
2886,5117229,2016-04-02 18:33:45.263487,M1T,<0.00005
2887,9465118,2016-04-03 01:24:25.688188,M1C,0.0065928732637988915
2888,5122269,2016-04-03 08:15:06.112889,M4G,0.0
2889,5304940,2016-04-03 15:05:46.537591,M4C,0.015563793111215696
2890,8012121,2016-04-03 21:56:26.962292,M5R,0.006773687859388731
2891,9336323,2016-04-04 04:47:07.386994,M8Y,<0.00005
2892,7899098,2016-04-04 11:37:47.811695,M4K,<0.00005
2893,5798861,2016-04-04 18:28:28.236396,M6R,0.003606007208317455
2894,3115340,2016-04-05 01:19:08.661098,M6J,0.012252492245234359
2895,7308234,2016-04-05 08:09:49.085799,M8V,0.009952179081412615
2896,1142921,2016-04-05 15:00:29.510500,M4A,0.00459864228164141
2897,1771034,2016-04-05 21:51:09.935202,M9P,0.0033666875417703913
2898,2064438,2016-04-06 04:41:50.359903,M4P,0.0
